,ARS,BL_name,ADE2,ADE3,ADE4,ADE2_LAND,ADE2_LAND,ADE3_REG_BEZ,ADE3_REG_BEZ,ADE4_KREIS,ADE4_KREIS,ADE5_VERB_GEM,ADE5_VERB_GEM,ADE6_GEMEINDE,ADE6_GEMEINDE,EF1_Satzart,Fläche in ha,Fläche in ha,Fläche in ha,"Bevölkerung, insgesamt","Bevölkerung, insgesamt","Bevölkerung, insgesamt","Bevölkerung, männlich","Bevölkerung, männlich","Bevölkerung, männlich",Neue Postleitzahl,Neue Postleitzahl,Finanzamtsbezirk,Finanzamtsbezirk,Gerichtsbarkeit,Gerichtsbarkeit,Arbeitsagenturbezirk,Arbeitsagenturbezirk,Bundestagswahlkreise,Bundestagswahlkreise
,,,,,,mean,count,mean,count,mean,count,mean,count,mean,count,count,sum,median,mean,sum,median,mean,sum,median,mean,nunique,unique,nunique,unique,nunique,unique,nunique,unique,nunique,unique
328,120530000000,Brandenburg,12,0,53,12.0,1,0.0,1,53.0,1,0.0,1,0.0,1,1,14785,14785.0,14785.0,58818,58818.0,58818.0,28657,28657.0,28657.0,1,['15230*****'],1,[3061],1,[12050],1,[37010],1,[63]
329,120540000000,Brandenburg,12,0,54,12.0,1,0.0,1,54.0,1,0.0,1,0.0,1,1,18824,18824.0,18824.0,187119,187119.0,187119.0,90107,90107.0,90107.0,1,['14469*****'],1,[3046],1,[13050],1,[39010],1,[61]
330,120600000000,Brandenburg,12,0,60,12.0,25,0.0,25,60.0,25,3645.4,25,131.16,25,25,147961,3532.0,5918.44,193050,2027.0,7722.0,95082,1010.0,3803.28,13,"['16356     ' '16247     ' '16321     ' '16359     ' '16230*****'
 '16230     ' '16225*****' '16248*****' '16348*****' '16248     '
 '16341     ' '16244     ' '16348     ']",1,[3065],2,[12020 12030],2,[36130 36010],2,[59 57]
331,120610000000,Brandenburg,12,0,61,12.0,37,0.0,37,61.0,37,3427.19,37,311.24,37,37,227452,4196.0,6147.35,180242,1338.0,4871.41,89303,670.0,2413.59,20,"['15913     ' '15910*****' '15741     ' '15938     ' '15732     '
 '15746*****' '15757*****' '15754     ' '15926     ' '15868*****'
 '15711*****' '15868     ' '15907     ' '15748*****' '15749     '
 '15910     ' '12529     ' '15755     ' '15745     ' '15738     ']",1,[3049],2,[11040 11020],3,[35330 35430 35290],1,[62]
332,120620000000,Brandenburg,12,0,62,12.0,33,0.0,33,62.0,33,4139.12,33,293.48,33,33,189916,4026.0,5755.03,99931,1390.0,3028.21,49557,706.0,1501.73,16,"['04924*****' '03246*****' '03253     ' '04910     ' '04895     '
 '04936     ' '03238     ' '03238*****' '04932     ' '04916     '
 '04934*****' '04936*****' '04931*****' '04928     ' '03249     '
 '04938*****']",1,[3057],1,[11010],3,[35050 35130 35250],1,[65]
333,120630000000,Brandenburg,12,0,63,12.0,26,0.0,26,63.0,26,3335.88,26,188.08,26,26,172729,4767.0,6643.42,170556,1479.0,6559.85,84261,731.0,3240.81,14,"['14656     ' '14624     ' '14612     ' '14662     ' '14728     '
 '16845*****' '14715*****' '14669     ' '14715     ' '14641     '
 '14641*****' '14727     ' '14712     ' '14621     ']",1,[3051],2,[13040 13060],2,[38130 38290],3,[58 56 60]
334,120640000000,Brandenburg,12,0,64,12.0,45,0.0,45,64.0,45,4046.24,45,287.8,45,45,215868,3676.0,4797.07,201111,1376.0,4469.13,99618,729.0,2213.73,19,"['15328     ' '15345     ' '16259     ' '16269     ' '15377     '
 '15306     ' '15370     ' '15345*****' '15366     ' '15326     '
 '15324     ' '15374     ' '15320     ' '16259*****' '15320*****'
 '15328*****' '15562*****' '15344     ' '15236*****']",1,[3064],3,[12010 12080 12050],3,[37170 37210 37250],1,[59]
335,120650000000,Brandenburg,12,0,65,12.0,19,0.0,19,65.0,19,1587.47,19,197.68,19,19,180824,5266.0,9517.05,218855,8135.0,11518.68,107444,3965.0,5654.95,13,"['16547     ' '16798     ' '16548     ' '16775     ' '16761     '
 '16540*****' '16766     ' '16767     ' '16559     ' '16567*****'
 '16727     ' '16515     ' '16792     ']",1,[3053],2,[14020 14050],2,[38170 38050],1,[58]
336,120660000000,Brandenburg,12,0,66,12.0,25,0.0,25,66.0,25,3880.96,25,183.28,25,25,122346,3344.0,4893.84,107547,1062.0,4301.88,52483,528.0,2099.32,14,"['03229     ' '03205*****' '03205     ' '01945*****' '01990     '
 '01983     ' '01945     ' '01979     ' '03222     ' '03103*****'
 '01998*****' '01987     ' '01968*****' '03226     ']",1,[3057],2,[11050 11040],2,[35090 35370],1,[65]
337,120670000000,Brandenburg,12,0,67,12.0,37,0.0,37,67.0,37,4094.59,37,307.14,37,37,225675,4375.0,6099.32,182960,2331.0,4944.86,90056,1161.0,2433.95,19,"['15526     ' '15848     ' '15518     ' '15295     ' '15864*****'
 '15890     ' '15537     ' '15517     ' '15537*****' '15299     '
 '15236*****' '15518*****' '15898     ' '15848*****' '15890*****'
 '15566     ' '15528     ' '15859     ' '15569     ']",1,[3061],2,[12060 12050],2,[37130 37090],1,[63]
338,120680000000,Brandenburg,12,0,68,12.0,23,0.0,23,68.0,23,4133.39,23,320.13,23,23,252637,5248.0,10984.22,99929,1170.0,4344.74,49659,577.0,2159.09,10,"['16845     ' '16818     ' '16833*****' '16909     ' '16835     '
 '16866     ' '16816*****' '16831*****' '16845*****' '16868*****']",1,[3052],1,[14010],3,[38090 38010 38330],1,[56]
339,120690000000,Brandenburg,12,0,69,12.0,38,0.0,38,69.0,38,3893.13,38,375.26,38,38,259206,4657.0,6821.21,223531,2353.5,5882.39,110409,1163.0,2905.5,23,"['14547     ' '14778     ' '14806     ' '14789     ' '14822     '
 '14793     ' '14778*****' '14828*****' '14550     ' '14798     '
 '14532     ' '14797     ' '14552     ' '14823*****' '14823     '
 '14558     ' '14806*****' '14548     ' '14554     ' '14513     '
 '14929     ' '14542     ' '14827     ']",2,[3048 3046],2,[13050 13010],3,[39010 39090 39050],2,[60 61]
340,120700000000,Brandenburg,12,0,70,12.0,26,0.0,26,70.0,26,3726.35,26,224.77,26,26,213859,4635.0,8225.35,75836,865.0,2916.77,37628,444.0,1447.23,13,"['19336     ' '19348*****' '19322*****' '16928*****' '16928     '
 '16866     ' '16945     ' '19357     ' '19309     ' '19348     '
 '19339     ' '16949     ' '19322     ']",1,[3052],1,[14030],2,[38210 38250],1,[56]
341,120710000000,Brandenburg,12,0,71,12.0,29,0.0,29,71.0,29,3763.14,29,223.76,29,29,165698,3552.0,5713.72,111966,1504.0,3860.9,54874,777.0,1892.21,13,"['03096     ' '03159     ' '03185     ' '03116     ' '03130*****'
 '03149     ' '03149*****' '03172     ' '03197*****' '03099     '
 '03058     ' '03130     ' '03119     ']",1,[3056],1,[11020],4,[35010 35170 35410 35210],1,[64]
342,120720000000,Brandenburg,12,0,72,12.0,16,0.0,16,72.0,16,1466.38,16,200.56,16,16,210420,11817.0,13151.25,178482,8229.0,11155.12,89075,4165.5,5567.19,12,"['15838     ' '15837     ' '15827*****' '15936     ' '14979     '
 '14913     ' '14943     ' '14974     ' '14947     ' '15834     '
 '14959     ' '15806     ']",1,[3050],2,[13070 13030],2,[39250 39210],3,[62 60 61]
343,120730000000,Brandenburg,12,0,73,12.0,30,0.0,30,73.0,30,4133.03,30,358.2,30,30,307703,6343.5,10256.77,117803,1201.0,3926.77,57721,626.0,1924.03,10,"['16278     ' '17268     ' '17326     ' '17291*****' '16306*****'
 '16307     ' '17291     ' '17279     ' '16303     ' '17337     ']",1,[3062],2,[14070 14040],3,[36210 36250 36170],1,[57]
344,130000000000,Mecklenburg-Vorpommern,13,0,00,13.0,1,0.0,1,0.0,1,9999.0,1,999.0,1,1,100,100.0,100.0,0,0.0,0.0,0,0.0,0.0,1,[''],1,[0],1,[0],1,[0],1,[0]
345,130030000000,Mecklenburg-Vorpommern,13,0,03,13.0,1,0.0,1,3.0,1,0.0,1,0.0,1,1,18136,18136.0,18136.0,210795,210795.0,210795.0,103349,103349.0,103349.0,1,['18055*****'],1,[4079],1,[12040],1,[32010],1,[14]
346,130040000000,Mecklenburg-Vorpommern,13,0,04,13.0,1,0.0,1,4.0,1,0.0,1,0.0,1,1,13052,13052.0,13052.0,98733,98733.0,98733.0,47339,47339.0,47339.0,1,['19053*****'],1,[4090],1,[13070],1,[33010],1,[12]
347,130710000000,Mecklenburg-Vorpommern,13,0,71,13.0,146,0.0,146,71.0,146,4949.27,146,88.1,146,146,549560,2643.5,3764.11,259312,563.0,1776.11,127222,286.0,871.38,33,"['17214     ' '17091     ' '17209     ' '17087     ' '17219     '
 '17089     ' '17139     ' '17111     ' '17039     ' '17237     '
 '17207     ' '17153     ' '17094     ' '17159     ' '17099     '
 '17109     ' '17258     ' '17098     ' '17213     ' '17194     '
 '17349     ' '17192     ' '17248     ' '17349*****' '17252     '
 '17033*****' '17154     ' '17235     ' '17217     ' '17255     '
 '17337     ' '17348     ' '17192*****']",3,[4075 4072 4071],5,[11100 11020 11040 11050 11060],8,[31410 31050 31290 31010 31170 31130 31330 31210],2,[17 16]
348,130720000000,Mecklenburg-Vorpommern,13,0,72,13.0,112,0.0,112,72.0,112,4792.76,112,60.86,112,112,343114,2427.0,3063.52,221431,847.5,1977.06,109857,430.5,980.87,33,"['18211     ' '18233     ' '17166     ' '17179     ' '18209     '
 '18230     ' '18246*****' '18258     ' '18182     ' '18249*****'
 '18230*****' '18184     ' '18246     ' '18195     ' '18292     '
 '18299     ' '18249     ' '18196     ' '18107     ' '18276     '
 '18181     ' '17168     ' '18273     ' '18209*****' '18198     '
 '18236     ' '18225     ' '18279     ' '18069     ' '18059     '
 '18211*****' '18190     ' '18239     ']",4,[4079 4071 4086 4081],3,[12010 12030 12040],3,[32050 32130 32010],3,[13 17 14]
349,130730000000,Mecklenburg-Vorpommern,13,0,73,13.0,101,0.0,101,73.0,101,4937.5,101,54.38,101,101,321573,2264.0,3183.89,227746,889.0,2254.91,111322,439.0,1102.2,33,"['18320     ' '18347     ' '18573     ' '18556     ' '18445     '
 '18586     ' '18334     ' '18356     ' '18528     ' '18609     '
 '18375     ' '18513     ' '18314     ' '18465     ' '18510     '
 '18461     ' '18574     ' '18569     ' '18551     ' '18507     '
 '18442     ' '18565     ' '18469     ' '18314*****' '18337     '
 '18581     ' '18311     ' '18317     ' '18546     ' '18439*****'
 '18516     ' '18519     ' '18374     ']",3,[4081 4083 4082],3,[14050 14020 14060],4,[34230 34130 34010 34090],1,[15]
350,130740000000,Mecklenburg-Vorpommern,13,0,74,13.0,83,0.0,83,74.0,83,5259.7,83,46.8,83,83,212705,2267.0,2562.71,160206,765.0,1930.19,79503,396.0,957.87,26,"['19069     ' '23996     ' '23968     ' '23970     ' '23936     '
 '19417     ' '23974     ' '23996*****' '23946*****' '19071     '
 '19217     ' '23948*****' '23942     ' '23972     ' '19205     '
 '23992     ' '19209     ' '19071*****' '23968*****' '19217*****'
 '23974*****' '23999     ' '23942*****' '23923     ' '23936*****'
 '23952*****']",3,[4090 4080 4086],2,[13020 13090],3,[33050 33330 33090],2,[12 13]
351,130750000000,Mecklenburg-Vorpommern,13,0,75,13.0,138,0.0,138,75.0,138,5318.78,138,79.67,138,138,394567,2336.5,2859.18,237184,609.5,1718.72,115750,312.0,838.77,36,"['17375     ' '17129     ' '17379     ' '17389     ' '17506     '
 '17398     ' '17498     ' '17429     ' '17321     ' '17322     '
 '17392     ' '17309     ' '17509     ' '17440     ' '17419     '
 '17367*****' '17121     ' '17322*****' '17489*****' '17495     '
 '17337     ' '17390     ' '17358     ' '17424*****' '17391     '
 '17126     ' '17449     ' '17459     ' '17329*****' '17329     '
 '17328     ' '17406     ' '17335     ' '17373     ' '17438     '
 '17454     ']",5,[4074 4071 4084 4085 4072],6,[11090 11020 14010 14030 14070 11060],5,[30050 30070 30010 30090 30030],2,[16 15]
352,130760000000,Mecklenburg-Vorpommern,13,0,76,13.0,142,0.0,142,76.0,142,5463.36,142,84.36,142,142,476671,2479.0,3356.84,214057,668.0,1507.44,106706,344.5,751.45,37,"['19288     ' '19230     ' '19300     ' '19079     ' '19395     '
 '19089     ' '19258     ' '19412*****' '19306     ' '19406     '
 '19273     ' '19294     ' '19412     ' '19372*****' '19067     '
 '19357     ' '19260*****' '19399     ' '19303     ' '19374     '
 '19073     ' '19089*****' '19386     ' '19065     ' '19372     '
 '19075     ' '19246     ' '19067*****' '19077     ' '19249     '
 '19300*****' '19370*****' '19086     ' '19073*****' '19376     '
 '19260     ' '19243     ']",4,[4087 4090 4089 4086],3,[13040 13030 13050],4,[33170 33130 33210 33250],2,[12 13]
353,145110000000,Sachsen,14,5,11,14.0,1,5.0,1,11.0,1,0.0,1,0.0,1,1,22103,22103.0,22103.0,250681,250681.0,250681.0,123838,123838.0,123838.0,1,['09111*****'],1,[3214],1,[12200],1,[73011],1,[61]
354,145210000000,Sachsen,14,5,21,14.0,59,5.0,59,21.0,59,2307.15,59,355.68,59,59,182790,2335.0,3098.14,326896,3932.0,5540.61,160158,1984.0,2714.54,52,"['09439     ' '09456     ' '08280     ' '09392     ' '09471     '
 '08324     ' '09437     ' '08359     ' '09235     ' '09474     '
 '09548     ' '09430     ' '09427     ' '08309     ' '09481     '
 '09423     ' '09468     ' '09405*****' '09390     ' '09432     '
 '09518     ' '08344     ' '09579     ' '09526*****' '09394     '
 '09387     ' '08349     ' '09477     ' '08315     ' '08294     '
 '09385     ' '09496     ' '09221     ' '09366     ' '09399     '
 '09484     ' '09376     ' '09526     ' '09514*****' '08352     '
 '09487     ' '08289     ' '08304     ' '08340     ' '09465     '
 '08328     ' '09380     ' '09488     ' '09419     ' '09429     '
 '08321     ' '08297     ']",4,[3228 3217 3218 3224],2,[12500 12150],6,[71171 71011 71051 71211 71131 71091],2,[63 62]
355,145220000000,Sachsen,14,5,22,14.0,52,5.0,52,22.0,52,1496.58,52,309.42,52,52,211684,3943.5,4070.85,300308,3960.5,5775.15,149363,1936.5,2872.37,35,"['09648     ' '09573     ' '09627     ' '09618     ' '09217     '
 '09236     ' '04720     ' '09619     ' '09575     ' '09306     '
 '09557     ' '09669     ' '09623     ' '09599     ' '09326     '
 '09603     ' '09661     ' '09633     ' '04746     ' '09232     '
 '04749     ' '04703     ' '09244     ' '09638     ' '09328     '
 '09241     ' '09544     ' '09577     ' '09600     ' '09569     '
 '09322     ' '09629*****' '04741     ' '09249     ' '04736     ']",3,[3222 3220 3236],2,[12250 12300],3,[80011 80051 80091],2,[60 62]
356,145230000000,Sachsen,14,5,23,14.0,37,5.0,37,23.0,37,2764.78,37,239.46,37,37,141243,3421.0,3817.38,221953,2882.0,5998.73,108416,1439.0,2930.16,30,"['08626     ' '08209     ' '08648     ' '08645     ' '08239     '
 '08606     ' '08236     ' '07985     ' '08223*****' '08223     '
 '08468     ' '08248*****' '08485     ' '08491*****' '08258     '
 '08626*****' '08262     ' '08491     ' '08541     ' '08496     '
 '07952*****' '08523*****' '08543     ' '08468*****' '08228     '
 '08539*****' '08261     ' '08237     ' '08233     ' '08538     ']",1,[3223],2,[16400 16200],5,[78131 78051 78011 78171 78091],1,[65]
357,145240000000,Sachsen,14,5,24,14.0,33,5.0,33,24.0,33,2574.39,33,170.0,33,33,94977,2125.0,2878.09,310111,4458.0,9397.3,151836,2191.0,4601.09,26,"['09337     ' '08451     ' '08147     ' '08393     ' '08427     '
 '09355     ' '08371     ' '08118     ' '08107     ' '08144     '
 '08428     ' '08134     ' '09350     ' '08115     ' '09212     '
 '08132     ' '08459     ' '09243     ' '09353     ' '08396     '
 '08141     ' '08373     ' '09356     ' '08412     ' '08112     '
 '08056*****']",1,[3227],2,[16300 16700],3,[92091 92171 92011],2,[62 64]
358,146120000000,Sachsen,14,6,12,14.0,1,6.0,1,12.0,1,0.0,1,0.0,1,1,32848,32848.0,32848.0,566222,566222.0,566222.0,281215,281215.0,281215.0,1,['01067*****'],1,[3202],1,[13200],1,[74011],1,[58159]
359,146250000000,Sachsen,14,6,25,14.0,57,6.0,57,25.0,57,2152.54,57,327.28,57,57,239563,3730.0,4202.86,296506,2969.0,5201.86,146568,1489.0,2571.37,29,"['01477     ' '02625     ' '02994     ' '01877     ' '01906     '
 '01920     ' '02733     ' '02692*****' '02979     ' '01909     '
 '02633     ' '02694     ' '01936     ' '02692     ' '01900     '
 '02627     ' '02977     ' '01917     ' '02699     ' '02627*****'
 '02991     ' '01896     ' '02999     ' '01904     ' '01458     '
 '01454     ' '02681     ' '02689     ' '02997     ']",2,[3213 3204],3,[14250 14050 14150],3,[72171 72011 72131],2,[59 55]
360,146260000000,Sachsen,14,6,26,14.0,53,6.0,53,26.0,53,3965.08,53,311.51,53,53,211143,3205.0,3983.83,248479,2324.0,4688.28,121747,1161.0,2297.11,31,"['02953     ' '02736     ' '02748     ' '02763     ' '02943     '
 '02708     ' '02730*****' '02826*****' '02959*****' '02779*****'
 '02923     ' '02779     ' '02747     ' '02906     ' '02796     '
 '02829     ' '02739*****' '02957     ' '02794     ' '02742     '
 '02791     ' '02785     ' '02899     ' '02797     ' '02894     '
 '02956     ' '02929     ' '02959     ' '02782     ' '02957*****'
 '02763*****']",2,[3207 3208],3,[14300 14400 14100],5,[72291 72211 72331 72091 72251],1,[56]
361,146270000000,Sachsen,14,6,27,14.0,28,6.0,28,27.0,28,1247.64,28,168.21,28,28,145461,4118.5,5195.04,241160,4534.0,8612.86,118486,2244.5,4231.64,17,"['01640     ' '01665     ' '01561     ' '01612     ' '01609     '
 '01558*****' '01594     ' '01623     ' '01662     ' '01468     '
 '01689     ' '01683     ' '01445     ' '01471     ' '01589*****'
 '01616     ' '01619     ']",1,[3209],2,[13400 13700],4,[79111 79091 79051 79011],1,[54]
362,146280000000,Sachsen,14,6,28,14.0,36,6.0,36,28.0,36,3408.42,36,205.42,36,36,165426,3566.5,4595.17,246011,3850.0,6833.64,121346,1913.5,3370.72,26,"['01773*****' '01816     ' '01814     ' '01819     ' '01728     '
 '01744     ' '01796     ' '01809     ' '01738     ' '01833     '
 '01705     ' '01768     ' '01824     ' '01762*****' '01776     '
 '01848     ' '01774     ' '01731     ' '01825     ' '01847     '
 '01844     ' '01734     ' '01855     ' '01829     ' '01737     '
 '01723*****']",1,[3210],2,[13100 13600],4,[77091 77011 77171 77211],1,[57]
363,147130000000,Sachsen,14,7,13,14.0,1,7.0,1,13.0,1,0.0,1,0.0,1,1,29780,29780.0,29780.0,619879,619879.0,619879.0,305443,305443.0,305443.0,1,['04109*****'],1,[3231],1,[15600],1,[75011],1,[51152]
364,147290000000,Sachsen,14,7,29,14.0,30,7.0,30,29.0,30,1406.47,30,216.83,30,30,165125,4585.5,5504.17,261573,6864.0,8719.1,128465,3449.5,4282.17,24,"['04651     ' '04683     ' '04828     ' '04564     ' '04552     '
 '04451     ' '04821*****' '04680     ' '04523     ' '04654     '
 '04643     ' '04668     ' '04539     ' '04463     ' '04567     '
 '04808     ' '04827     ' '04416     ' '04420     ' '04575     '
 '04565     ' '04571     ' '04687     ' '04442     ']",1,[3238],2,[15500 15100],3,[76131 76171 76191],1,[53]
365,147300000000,Sachsen,14,7,30,14.0,30,7.0,30,30.0,30,2073.8,30,172.5,30,30,202856,6346.5,6761.87,199688,4140.0,6656.27,99056,2068.0,3301.87,17,"['04886     ' '04849     ' '04874*****' '04758     ' '04774     '
 '04509     ' '04838     ' '04880     ' '04860     ' '04838*****'
 '04862     ' '04769     ' '04519     ' '04435     ' '04425     '
 '04860*****' '04779     ']",2,[3239 3237],2,[15800 15400],4,[76091 76231 76011 76211],1,[50]
366,150010000000,Sachsen-Anhalt,15,0,01,15.0,1,0.0,1,1.0,1,0.0,1,0.0,1,1,24505,24505.0,24505.0,79686,79686.0,79686.0,38528,38528.0,38528.0,1,['06844*****'],1,[3114],1,[13030],1,[42010],1,[70]
367,150020000000,Sachsen-Anhalt,15,0,02,15.0,1,0.0,1,2.0,1,0.0,1,0.0,1,1,13503,13503.0,13503.0,242172,242172.0,242172.0,117365,117365.0,117365.0,1,['06108*****'],1,[3110],1,[11030],1,[44010],1,[71]
368,150030000000,Sachsen-Anhalt,15,0,03,15.0,1,0.0,1,3.0,1,0.0,1,0.0,1,1,20104,20104.0,20104.0,240114,240114.0,240114.0,118654,118654.0,118654.0,1,['39104*****'],1,[3102],1,[12040],1,[45010],1,[69]
369,150810000000,Sachsen-Anhalt,15,0,81,15.0,13,0.0,13,81.0,13,3196.0,13,223.92,13,13,229500,9801.0,17653.85,81851,2249.0,6296.23,40850,1104.0,3142.31,9,"['38486*****' '39619     ' '38489     ' '29413*****' '39638*****'
 '39624     ' '38486     ' '29416*****' '29410     ']",1,[3106],2,[14060 14010],2,[45450 45410],1,[66]
370,150820000000,Sachsen-Anhalt,15,0,82,15.0,10,0.0,10,82.0,10,258.5,10,258.5,10,10,145509,10549.5,14550.9,156642,12292.5,15664.2,76805,6123.0,7680.5,10,"['06385*****' '06766*****' '06366*****' '06774     ' '06386     '
 '06779*****' '06792*****' '06369*****' '39261*****' '06780     ']",2,[3116 3114],3,[13050 13020 13070],3,[42090 42030 42170],3,[73 70 71]
371,150830000000,Sachsen-Anhalt,15,0,83,15.0,34,0.0,34,83.0,34,3815.24,34,299.74,34,34,236766,5253.5,6963.71,170984,2120.5,5028.94,85290,1071.5,2508.53,17,"['39343*****' '39393*****' '39326*****' '39179     ' '39345     '
 '39517*****' '39359*****' '39326     ' '39365     ' '39345*****'
 '39397     ' '39340*****' '39167*****' '39646*****' '39387     '
 '39171     ' '39164     ']",2,[3105 3102],2,[12030 12050],4,[45130 45370 45290 45250],1,[67]
372,150840000000,Sachsen-Anhalt,15,0,84,15.0,33,0.0,33,84.0,33,4061.55,33,276.61,33,33,141413,3251.0,4285.24,177174,1671.0,5368.91,87263,854.0,2644.33,16,"['06647     ' '06721     ' '06632     ' '06722     ' '06648*****'
 '06729     ' '06667*****' '06712*****' '06679     ' '06642*****'
 '06638*****' '06628*****' '06636*****' '06686     ' '06618*****'
 '06682     ']",1,[3119],3,[11060 11110 11100],3,[44250 44290 44190],1,[72]
373,150850000000,Sachsen-Anhalt,15,0,85,15.0,20,0.0,20,85.0,20,1891.85,20,196.6,20,20,210525,10681.5,10526.25,208804,7611.5,10440.2,102704,3788.0,5135.2,17,"['06493     ' '38889*****' '06484*****' '06463*****' '38822*****'
 '38820*****' '38829*****' '06458*****' '38838*****' '38871     '
 '38871*****' '38875*****' '38835*****' '39397*****' '06502     '
 '38828     ' '38855*****']",1,[3117],3,[12060 12100 12020],3,[43090 43130 43010],1,[68]
374,150860000000,Sachsen-Anhalt,15,0,86,15.0,8,0.0,8,86.0,8,64.38,8,64.38,8,8,157909,16218.5,19738.62,89914,9581.5,11239.25,44753,4670.5,5594.12,7,"['39175     ' '39288     ' '39317*****' '39307*****' '39245*****'
 '39319*****' '39291*****']",1,[3103],1,[14080],2,[45050 45090],1,[66]
375,150870000000,Sachsen-Anhalt,15,0,87,15.0,22,0.0,22,87.0,22,3076.14,22,196.36,22,22,144897,3052.0,6586.23,131071,2785.0,5957.77,64545,1370.5,2933.86,16,"['06313*****' '06542     ' '06456     ' '06308*****' '06536*****'
 '06528*****' '06295*****' '06295     ' '06347     ' '06311     '
 '06333     ' '06537     ' '06343     ' '06526     ' '06317     '
 '06536     ']",1,[3118],2,[11020 11090],3,[44390 44370 44410],1,[73]
376,150880000000,Sachsen-Anhalt,15,0,88,15.0,20,0.0,20,88.0,20,1662.55,20,214.25,20,20,143444,7990.0,7172.2,184255,9486.5,9212.75,91260,4679.5,4563.0,15,"['06231     ' '06246     ' '06268     ' '06242*****' '06279*****'
 '06184     ' '06188     ' '06237     ' '06193     ' '06217     '
 '06249*****' '06268*****' '06198     ' '06258     ' '06179     ']",2,[3112 3110],2,[11050 11030],2,[44030 44010],3,[72 73 71]
377,150890000000,Sachsen-Anhalt,15,0,89,15.0,21,0.0,21,89.0,21,2486.19,21,142.57,21,21,142817,5670.0,6800.81,184943,5892.0,8806.81,90356,2958.0,4302.67,17,"['06425*****' '06449     ' '39249*****' '06406     ' '39435     '
 '39221     ' '39448*****' '39240     ' '06449*****' '39439     '
 '39444     ' '06408*****' '06420     ' '06429     ' '39218*****'
 '06469*****' '39418*****']",3,[3116 3117 3107],3,[12140 12120 12070],4,[43170 43250 43390 43370],3,[67 68 69]
378,150900000000,Sachsen-Anhalt,15,0,90,15.0,25,0.0,25,90.0,25,3933.04,25,331.0,25,25,242465,6797.0,9698.6,109592,1340.0,4383.68,53875,683.0,2155.0,13,"['39615     ' '39606*****' '39596     ' '39629*****' '39539     '
 '39524     ' '39606     ' '39579*****' '14715*****' '39576     '
 '39517     ' '39590     ' '39615*****']",1,[3108],1,[14070],2,[45430 45390],1,[66]
379,150910000000,Sachsen-Anhalt,15,0,91,15.0,9,0.0,9,91.0,9,168.0,9,168.0,9,9,193365,22563.0,21485.0,123246,9279.0,13694.0,60658,4587.0,6739.78,9,"['06925     ' '06905     ' '06869*****' '06773*****' '06917     '
 '06901     ' '06785     ' '06886*****' '06895     ']",2,[3115 3114],2,[13060 13070],1,[42070],1,[70]
380,160510000000,Thüringen,16,0,51,16.0,1,0.0,1,51.0,1,0.0,1,0.0,1,1,26991,26991.0,26991.0,215675,215675.0,215675.0,104791,104791.0,104791.0,1,['99084*****'],1,[4151],1,[11060],1,[93011],1,[92]
381,160520000000,Thüringen,16,0,52,16.0,1,0.0,1,52.0,1,0.0,1,0.0,1,1,15218,15218.0,15218.0,94847,94847.0,94847.0,45922,45922.0,45922.0,1,['07545*****'],1,[4161],1,[12030],1,[94011],1,[93]
382,160530000000,Thüringen,16,0,53,16.0,1,0.0,1,53.0,1,0.0,1,0.0,1,1,11477,11477.0,11477.0,110791,110791.0,110791.0,55060,55060.0,55060.0,1,['07743*****'],1,[4162],1,[12060],1,[94151],1,[90]
383,160540000000,Thüringen,16,0,54,16.0,1,0.0,1,54.0,1,0.0,1,0.0,1,1,14162,14162.0,14162.0,36986,36986.0,36986.0,18488,18488.0,18488.0,1,['98527*****'],1,[4171],1,[13080],1,[98011],1,[95]
384,160550000000,Thüringen,16,0,55,16.0,1,0.0,1,55.0,1,0.0,1,0.0,1,1,8447,8447.0,8447.0,65611,65611.0,65611.0,31599,31599.0,31599.0,1,['99423*****'],1,[4162],1,[11140],1,[93171],1,[92]
385,160610000000,Thüringen,16,0,61,16.0,56,0.0,56,61.0,56,4484.75,56,60.11,56,56,100232,762.0,1789.86,104991,606.5,1874.84,52626,301.0,939.75,9,"['37318     ' '37339     ' '37308     ' '37359     ' '37318*****'
 '37355     ' '37327*****' '37345     ' '37351*****']",1,[4157],1,[14030],1,[97131],1,[88]
386,160620000000,Thüringen,16,0,62,16.0,15,0.0,15,62.0,15,3051.2,15,40.4,15,15,71390,2653.0,4759.33,82179,2048.0,5478.6,40758,1058.0,2717.2,7,"['99755     ' '99765     ' '99759     ' '99752     ' '99735     '
 '99734     ' '99768     ']",1,[4159],1,[14050],1,[97011],1,[88]
387,160630000000,Thüringen,16,0,63,16.0,30,0.0,30,63.0,30,3223.53,30,60.37,30,30,136717,2887.5,4557.23,159028,3890.5,5300.93,79252,1957.5,2641.73,23,"['36433*****' '36456     ' '99826*****' '36419     ' '36466     '
 '36452*****' '99819*****' '36433     ' '36404*****' '99842     '
 '99846*****' '99830     ' '36414     ' '36404     ' '36457*****'
 '99848     ' '99834     ' '99820     ' '36448     ' '36460     '
 '99837     ' '99831     ' '99817     ']",1,[4155],2,[13010 13090],2,[98051 98311],1,[89]
